date,city,lat,long,pop,shop,brand,container,capacity,price,quantity,price_ml,profit,profit_per_capita
2012-08-31,Patra,38.244440000000004,21.73444,164250.0,shop_6,orange-power,can-330ml,330.0,0.44,72708.0,0.0013333333333333333,31991.52,0.19477333333333333
2012-08-31,Patra,38.244440000000004,21.73444,164250.0,shop_6,gazoza,plastic-1.5lt,1500.0,0.76,72811.0,0.0005066666666666667,55336.36,0.33690325722983255
2012-08-31,Patra,38.244440000000004,21.73444,164250.0,shop_6,gazoza,can-330ml,330.0,0.3,100600.0,0.0009090909090909091,30180.0,0.18374429223744293
2012-08-31,Patra,38.244440000000004,21.73444,164250.0,shop_6,lemon-boost,plastic-1.5lt,1500.0,1.89,34201.0,0.0012599999999999998,64639.89,0.39354575342465753
2012-08-31,Patra,38.244440000000004,21.73444,164250.0,shop_6,lemon-boost,can-330ml,330.0,0.6,45882.0,0.0018181818181818182,27529.2,0.1676054794520548
2012-08-31,Thessaloniki,40.643609999999995,22.93086,346502.0,shop_4,kinder-cola,glass-500ml,500.0,1.19,22061.0,0.0023799999999999997,26252.59,0.07576461319126584
2012-08-31,Thessaloniki,40.643609999999995,22.93086,346502.0,shop_4,kinder-cola,plastic-1.5lt,1500.0,2.62,18775.0,0.0017466666666666668,49190.5,0.1419631055520603
2012-08-31,Thessaloniki,40.643609999999995,22.93086,346502.0,shop_4,kinder-cola,can-330ml,330.0,0.85,20067.0,0.002575757575757576,17056.95,0.049226122792942036
2012-08-31,Thessaloniki,40.643609999999995,22.93086,346502.0,shop_4,adult-cola,glass-500ml,500.0,1.26,31373.0,0.00252,39529.98,0.11408297787602958
2012-08-31,Thessaloniki,40.643609999999995,22.93086,346502.0,shop_4,adult-cola,plastic-1.5lt,1500.0,2.38,27911.0,0.0015866666666666666,66428.18,0.1917108126360021
2012-08-31,Thessaloniki,40.643609999999995,22.93086,346502.0,shop_4,adult-cola,can-330ml,330.0,0.77,30519.0,0.0023333333333333335,23499.63,0.06781960854482803
2012-08-31,Thessaloniki,40.643609999999995,22.93086,346502.0,shop_4,orange-power,plastic-1.5lt,1500.0,1.27,50047.0,0.0008466666666666667,63559.69,0.18343239000063494
2012-08-31,Thessaloniki,40.643609999999995,22.93086,346502.0,shop_4,orange-power,can-330ml,330.0,0.43,61450.0,0.001303030303030303,26423.5,0.07625785709750593
2012-08-31,Thessaloniki,40.643609999999995,22.93086,346502.0,shop_4,gazoza,glass-500ml,500.0,0.63,60703.0,0.00126,38242.89,0.11036845386173817
2012-08-31,Thessaloniki,40.643609999999995,22.93086,346502.0,shop_4,gazoza,plastic-1.5lt,1500.0,0.97,49616.0,0.0006466666666666667,48127.52,0.1388953599113425
2012-08-31,Thessaloniki,40.643609999999995,22.93086,346502.0,shop_4,gazoza,can-330ml,330.0,0.27,100164.0,0.0008181818181818183,27044.280000000002,0.07804941962816954
2012-08-31,Thessaloniki,40.643609999999995,22.93086,346502.0,shop_4,lemon-boost,glass-500ml,500.0,1.01,29721.0,0.00202,30018.21,0.08663214065142481
2012-08-31,Thessaloniki,40.643609999999995,22.93086,346502.0,shop_4,lemon-boost,plastic-1.5lt,1500.0,2.15,25579.0,0.0014333333333333333,54994.85,0.15871437971498
2012-08-31,Athens,37.96245,23.687079999999998,672130.0,shop_3,kinder-cola,glass-500ml,500.0,1.19,15223.0,0.0023799999999999997,18115.37,0.0269521818695788
2012-08-31,Athens,37.96245,23.687079999999998,672130.0,shop_3,kinder-cola,plastic-1.5lt,1500.0,2.73,11373.0,0.00182,31048.29,0.04619387618466666
2012-08-31,Athens,37.96245,23.687079999999998,672130.0,shop_3,kinder-cola,can-330ml,330.0,0.66,20328.0,0.002,13416.480000000001,0.019961138470236416
2012-08-31,Athens,37.96245,23.687079999999998,672130.0,shop_3,adult-cola,glass-500ml,500.0,1.14,19120.0,0.00228,21796.8,0.0324294407331915
2012-08-31,Athens,37.96245,23.687079999999998,672130.0,shop_3,adult-cola,plastic-1.5lt,1500.0,2.39,17333.0,0.0015933333333333333,41425.87,0.06163371669171143
2012-08-31,Athens,37.96245,23.687079999999998,672130.0,shop_3,orange-power,glass-500ml,500.0,0.94,19802.0,0.00188,18613.879999999997,0.02769386874562956
2012-08-31,Athens,37.96245,23.687079999999998,672130.0,shop_3,orange-power,plastic-1.5lt,1500.0,2.04,14585.0,0.00136,29753.4,0.044267329236903574
2012-08-31,Athens,37.96245,23.687079999999998,672130.0,shop_3,orange-power,can-330ml,330.0,0.52,26424.0,0.0015757575757575758,13740.48,0.020443188073735734
2012-08-31,Athens,37.96245,23.687079999999998,672130.0,shop_3,gazoza,glass-500ml,500.0,0.61,34845.0,0.00122,21255.45,0.031624016187344714
2012-08-31,Athens,37.96245,23.687079999999998,672130.0,shop_3,gazoza,plastic-1.5lt,1500.0,0.26,45913.0,0.00017333333333333334,11937.380000000001,0.017760522517965276
2012-08-31,Athens,37.96245,23.687079999999998,672130.0,shop_3,gazoza,can-330ml,330.0,0.21,74902.0,0.0006363636363636363,15729.42,0.023402347760105933
2012-08-31,Athens,37.96245,23.687079999999998,672130.0,shop_3,lemon-boost,plastic-1.5lt,1500.0,1.67,18311.0,0.0011133333333333334,30579.37,0.045496213530120656
2012-08-31,Athens,37.96245,23.687079999999998,672130.0,shop_3,lemon-boost,can-330ml,330.0,0.68,13181.0,0.002060606060606061,8963.08,0.013335336913989852
2012-08-31,Larisa,39.63689,22.41761,137540.0,shop_5,kinder-cola,glass-500ml,500.0,1.35,12359.0,0.0027,16684.65,0.12130761960157047
2012-08-31,Larisa,39.63689,22.41761,137540.0,shop_5,kinder-cola,can-330ml,330.0,0.77,18809.0,0.0023333333333333335,14482.93,0.10529976734041006
2012-08-31,Larisa,39.63689,22.41761,137540.0,shop_5,adult-cola,glass-500ml,500.0,0.82,35880.0,0.00164,29421.6,0.21391304347826087
2012-08-31,Larisa,39.63689,22.41761,137540.0,shop_5,adult-cola,plastic-1.5lt,1500.0,2.66,16499.0,0.0017733333333333334,43887.340000000004,0.31908782899520144
2012-08-31,Larisa,39.63689,22.41761,137540.0,shop_5,adult-cola,can-330ml,330.0,0.84,18201.0,0.002545454545454545,15288.84,0.11115922640686346
2012-08-31,Larisa,39.63689,22.41761,137540.0,shop_5,orange-power,glass-500ml,500.0,0.82,40594.0,0.00164,33287.079999999994,0.24201744946924528
2012-08-31,Larisa,39.63689,22.41761,137540.0,shop_5,orange-power,can-330ml,330.0,0.48,37204.0,0.0014545454545454545,17857.92,0.12983801076050602
2012-08-31,Larisa,39.63689,22.41761,137540.0,shop_5,gazoza,glass-500ml,500.0,0.51,46581.0,0.00102,23756.31,0.17272291696960884
2012-08-31,Larisa,39.63689,22.41761,137540.0,shop_5,gazoza,plastic-1.5lt,1500.0,0.85,38264.0,0.0005666666666666666,32524.399999999998,0.23647229896757305
2012-08-31,Larisa,39.63689,22.41761,137540.0,shop_5,gazoza,can-330ml,330.0,0.2,72641.0,0.0006060606060606061,14528.2,0.10562890795404974
2012-08-31,Larisa,39.63689,22.41761,137540.0,shop_5,lemon-boost,glass-500ml,500.0,0.99,19249.0,0.00198,19056.51,0.13855249381997964
2012-08-31,Larisa,39.63689,22.41761,137540.0,shop_5,lemon-boost,can-330ml,330.0,0.49,28004.0,0.001484848484848485,13721.96,0.0997670495855751
2012-08-31,Athens,37.96245,23.687079999999998,672130.0,shop_3,lemon-boost,glass-500ml,500.0,0.97,20214.0,0.0019399999999999999,19607.579999999998,0.029172302977102643
2012-08-31,Irakleion,35.327870000000004,25.14341,134219.0,shop_2,gazoza,plastic-1.5lt,1500.0,0.93,41595.0,0.00062,38683.35,0.2882106855214239
2012-08-31,Larisa,39.63689,22.41761,137540.0,shop_5,orange-power,plastic-1.5lt,1500.0,1.05,31840.0,0.0007,33432.0,0.24307110658717465
2012-08-31,Thessaloniki,40.643609999999995,22.93086,346502.0,shop_4,orange-power,glass-500ml,500.0,0.65,63796.0,0.0013,41467.4,0.11967434531402417
2012-08-31,Athens,37.97945,23.71622,672130.0,shop_1,kinder-cola,plastic-1.5lt,1500.0,3.63,11100.0,0.00242,40293.0,0.05994822430184637
2012-08-31,Athens,37.97945,23.71622,672130.0,shop_1,lemon-boost,can-330ml,330.0,0.51,34484.0,0.0015454545454545454,17586.84,0.02616583101483344
2012-08-31,Patra,38.244440000000004,21.73444,164250.0,shop_6,lemon-boost,glass-500ml,500.0,0.8,57291.0,0.0016,45832.8,0.27904292237442924
2012-08-31,Athens,37.97945,23.71622,672130.0,shop_1,lemon-boost,plastic-1.5lt,1500.0,2.2,17793.0,0.0014666666666666667,39144.600000000006,0.05823962626277655
2012-08-31,Athens,37.97945,23.71622,672130.0,shop_1,lemon-boost,glass-500ml,500.0,1.03,22849.0,0.00206,23534.47,0.035014759049588624
2012-08-31,Patra,38.244440000000004,21.73444,164250.0,shop_6,orange-power,glass-500ml,500.0,0.73,60558.0,0.00146,44207.34,0.26914666666666665
2012-08-31,Larisa,39.63689,22.41761,137540.0,shop_5,kinder-cola,plastic-1.5lt,1500.0,2.28,15913.0,0.0015199999999999999,36281.64,0.263789733895594
2012-08-31,Athens,37.96245,23.687079999999998,672130.0,shop_3,adult-cola,can-330ml,330.0,0.72,22070.0,0.002181818181818182,15890.4,0.02364185499828902
2012-08-31,Irakleion,35.327870000000004,25.14341,134219.0,shop_2,lemon-boost,plastic-1.5lt,1500.0,2.35,17288.0,0.0015666666666666667,40626.8,0.3026903791564533
2012-08-31,Athens,37.97945,23.71622,672130.0,shop_1,gazoza,can-330ml,330.0,0.27,57779.0,0.0008181818181818183,15600.330000000002,0.023210286700489493
2012-08-31,Patra,38.244440000000004,21.73444,164250.0,shop_6,gazoza,glass-500ml,500.0,0.48,119943.0,0.0009599999999999999,57572.64,0.35051835616438354
2012-08-31,Irakleion,35.327870000000004,25.14341,134219.0,shop_2,orange-power,plastic-1.5lt,1500.0,1.31,44174.0,0.0008733333333333334,57867.94,0.43114566492076384
2012-08-31,Athens,37.97945,23.71622,672130.0,shop_1,adult-cola,plastic-1.5lt,1500.0,2.75,21446.0,0.0018333333333333333,58976.5,0.08774567419993157
2012-08-31,Larisa,39.63689,22.41761,137540.0,shop_5,lemon-boost,plastic-1.5lt,1500.0,1.34,25413.0,0.0008933333333333334,34053.420000000006,0.24758921041151669
2012-08-31,Athens,37.97945,23.71622,672130.0,shop_1,kinder-cola,can-330ml,330.0,0.74,20816.0,0.0022424242424242424,15403.84,0.02291794742088584
2012-08-31,Thessaloniki,40.643609999999995,22.93086,346502.0,shop_4,lemon-boost,can-330ml,330.0,0.45,39196.0,0.0013636363636363637,17638.2,0.050903602288009886
2012-09-30,Athens,37.97945,23.71622,672130.0,shop_1,kinder-cola,glass-500ml,500.0,1.27,11417.0,0.00254,14499.59,0.02157259756297145
2012-09-30,Athens,37.97945,23.71622,672130.0,shop_1,kinder-cola,plastic-1.5lt,1500.0,2.9,12141.0,0.0019333333333333333,35208.9,0.05238406260693616
2012-09-30,Athens,37.97945,23.71622,672130.0,shop_1,kinder-cola,can-330ml,330.0,0.58,21111.0,0.0017575757575757575,12244.38,0.018217279395355064
2012-09-30,Athens,37.97945,23.71622,672130.0,shop_1,adult-cola,glass-500ml,500.0,0.92,27890.0,0.00184,25658.800000000003,0.03817535298230997
2012-09-30,Athens,37.97945,23.71622,672130.0,shop_1,adult-cola,can-330ml,330.0,0.63,30580.0,0.0019090909090909091,19265.4,0.028663205034740305
2012-09-30,Athens,37.97945,23.71622,672130.0,shop_1,orange-power,glass-500ml,500.0,0.68,57074.0,0.00136,38810.32,0.05774228199901805
2012-09-30,Athens,37.97945,23.71622,672130.0,shop_1,orange-power,plastic-1.5lt,1500.0,2.1,17593.0,0.0014,36945.3,0.05496749140791216
2012-09-30,Athens,37.97945,23.71622,672130.0,shop_1,orange-power,can-330ml,330.0,0.48,38674.0,0.0014545454545454545,18563.52,0.027618942764048623
2012-09-30,Athens,37.97945,23.71622,672130.0,shop_1,gazoza,glass-500ml,500.0,0.65,31812.0,0.0013,20677.8,0.03076458423221698
2012-09-30,Athens,37.97945,23.71622,672130.0,shop_1,gazoza,plastic-1.5lt,1500.0,1.18,26959.0,0.0007866666666666666,31811.62,0.0473295642212072
2012-09-30,Athens,37.97945,23.71622,672130.0,shop_1,gazoza,can-330ml,330.0,0.28,53922.0,0.0008484848484848486,15098.160000000002,0.022463154449288085
2012-09-30,Athens,37.97945,23.71622,672130.0,shop_1,lemon-boost,glass-500ml,500.0,0.97,19504.0,0.0019399999999999999,18918.88,0.028147650008182944
2012-09-30,Athens,37.97945,23.71622,672130.0,shop_1,lemon-boost,plastic-1.5lt,1500.0,2.19,14417.0,0.00146,31573.23,0.04697488581078065
2012-09-30,Athens,37.97945,23.71622,672130.0,shop_1,lemon-boost,can-330ml,330.0,0.41,34028.0,0.0012424242424242424,13951.48,0.02075711543897758
2012-09-30,Irakleion,35.327870000000004,25.14341,134219.0,shop_2,kinder-cola,glass-500ml,500.0,1.08,18163.0,0.00216,19616.04,0.14614950193340734
2012-09-30,Irakleion,35.327870000000004,25.14341,134219.0,shop_2,kinder-cola,plastic-1.5lt,1500.0,2.78,13776.0,0.0018533333333333331,38297.28,0.2853342671305851
2012-09-30,Irakleion,35.327870000000004,25.14341,134219.0,shop_2,kinder-cola,can-330ml,330.0,0.82,15742.0,0.0024848484848484847,12908.439999999999,0.09617446114186515
2012-09-30,Irakleion,35.327870000000004,25.14341,134219.0,shop_2,adult-cola,glass-500ml,500.0,1.09,27885.0,0.00218,30394.65,0.22645564338878998
2012-09-30,Irakleion,35.327870000000004,25.14341,134219.0,shop_2,adult-cola,plastic-1.5lt,1500.0,3.23,12178.0,0.0021533333333333335,39334.94,0.29306536332411953
2012-09-30,Irakleion,35.327870000000004,25.14341,134219.0,shop_2,adult-cola,can-330ml,330.0,0.74,24024.0,0.0022424242424242424,17777.76,0.13245337843375377
2012-09-30,Irakleion,35.327870000000004,25.14341,134219.0,shop_2,orange-power,,500.0,0.64,54164.0,0.00128,34664.96,0.2582716306931209
2012-09-30,Irakleion,35.327870000000004,25.14341,134219.0,shop_2,gazoza,glass-500ml,500.0,0.56,56264.0,0.0011200000000000001,31507.840000000004,0.23474947660167342
2012-09-30,Irakleion,35.327870000000004,25.14341,134219.0,shop_2,gazoza,plastic-1.5lt,1500.0,1.03,36672.0,0.0006866666666666667,37772.16,0.2814218553259971
2012-09-30,Irakleion,35.327870000000004,25.14341,134219.0,shop_2,gazoza,can-330ml,330.0,0.18,93035.0,0.0005454545454545455,16746.3,0.12476847540214127
2012-09-30,Irakleion,35.327870000000004,25.14341,134219.0,shop_2,lemon-boost,glass-500ml,500.0,0.95,23799.0,0.0019,22609.05,0.16844895283082126
2012-09-30,Irakleion,35.327870000000004,25.14341,134219.0,shop_2,lemon-boost,can-330ml,330.0,0.62,19367.0,0.0018787878787878789,12007.539999999999,0.08946229669420871
2012-09-30,Patra,38.244440000000004,21.73444,164250.0,shop_6,kinder-cola,plastic-1.5lt,1500.0,3.32,15672.0,0.002213333333333333,52031.04,0.31677954337899544
2012-09-30,Patra,38.244440000000004,21.73444,164250.0,shop_6,kinder-cola,can-330ml,330.0,0.9,25115.0,0.0027272727272727275,22603.5,0.13761643835616438
2012-09-30,Patra,38.244440000000004,21.73444,164250.0,shop_6,adult-cola,glass-500ml,500.0,1.43,21190.0,0.0028599999999999997,30301.699999999997,0.18448523592085234
2012-09-30,Patra,38.244440000000004,21.73444,164250.0,shop_6,adult-cola,can-330ml,330.0,0.61,51721.0,0.0018484848484848484,31549.809999999998,0.19208407914764078
2012-09-30,Patra,38.244440000000004,21.73444,164250.0,shop_6,orange-power,plastic-1.5lt,1500.0,1.88,28301.0,0.0012533333333333333,53205.88,0.32393229832572296
2012-09-30,Patra,38.244440000000004,21.73444,164250.0,shop_6,orange-power,can-330ml,330.0,0.4,75257.0,0.0012121212121212121,30102.800000000003,0.1832742770167428
2012-09-30,Patra,38.244440000000004,21.73444,164250.0,shop_6,gazoza,glass-500ml,500.0,0.5,99073.0,0.001,49536.5,0.30159208523592085
2012-09-30,Patra,38.244440000000004,21.73444,164250.0,shop_6,gazoza,plastic-1.5lt,1500.0,0.39,87853.0,0.00026000000000000003,34262.67,0.2086007305936073
2012-09-30,Patra,38.244440000000004,21.73444,164250.0,shop_6,gazoza,can-330ml,330.0,0.24,117297.0,0.0007272727272727272,28151.28,0.17139287671232875
2012-09-30,Patra,38.244440000000004,21.73444,164250.0,shop_6,lemon-boost,plastic-1.5lt,1500.0,2.42,21898.0,0.0016133333333333334,52993.159999999996,0.32263719939117197
2012-09-30,Patra,38.244440000000004,21.73444,164250.0,shop_6,lemon-boost,can-330ml,330.0,0.62,28846.0,0.0018787878787878789,17884.52,0.10888596651445967
2012-09-30,Thessaloniki,40.643609999999995,22.93086,346502.0,shop_4,kinder-cola,glass-500ml,500.0,1.55,12310.0,0.0031,19080.5,0.055066060224760606
2012-09-30,Thessaloniki,40.643609999999995,22.93086,346502.0,shop_4,kinder-cola,plastic-1.5lt,1500.0,2.85,15834.0,0.0019,45126.9,0.13023561191565994
2012-09-30,Thessaloniki,40.643609999999995,22.93086,346502.0,shop_4,kinder-cola,can-330ml,330.0,0.75,19931.0,0.0022727272727272726,14948.25,0.04314044363380298
2012-09-30,Thessaloniki,40.643609999999995,22.93086,346502.0,shop_4,adult-cola,glass-500ml,500.0,1.05,33152.0,0.0021000000000000003,34809.6,0.10046002620475494
2012-09-30,Thessaloniki,40.643609999999995,22.93086,346502.0,shop_4,adult-cola,plastic-1.5lt,1500.0,2.49,19979.0,0.0016600000000000002,49747.71000000001,0.14357120593820527
2012-09-30,Thessaloniki,40.643609999999995,22.93086,346502.0,shop_4,adult-cola,can-330ml,330.0,0.89,16813.0,0.002696969696969697,14963.57,0.04318465694281707
2012-09-30,Thessaloniki,40.643609999999995,22.93086,346502.0,shop_4,orange-power,glass-500ml,500.0,0.8,49846.0,0.0016,39876.8,0.11508389561965011
2012-09-30,Thessaloniki,40.643609999999995,22.93086,346502.0,shop_4,orange-power,plastic-1.5lt,1500.0,1.7,29029.0,0.0011333333333333332,49349.299999999996,0.1424214001650784
2012-09-30,Thessaloniki,40.643609999999995,22.93086,346502.0,shop_4,orange-power,can-330ml,330.0,0.43,55656.0,0.001303030303030303,23932.079999999998,0.0690676532891585
2012-09-30,Thessaloniki,40.643609999999995,22.93086,346502.0,shop_4,gazoza,glass-500ml,500.0,0.61,51119.0,0.00122,31182.59,0.08999252529566928
2012-09-30,Thessaloniki,40.643609999999995,22.93086,346502.0,shop_4,gazoza,plastic-1.5lt,1500.0,0.79,47744.0,0.0005266666666666667,37717.76,0.10885293591378982
2012-09-30,Thessaloniki,40.643609999999995,22.93086,346502.0,shop_4,gazoza,can-330ml,330.0,0.22,84047.0,0.0006666666666666666,18490.34,0.05336286659240062
2012-09-30,Thessaloniki,40.643609999999995,22.93086,346502.0,shop_4,lemon-boost,glass-500ml,500.0,0.91,27920.0,0.00182,25407.2,0.07332482929391461
2012-09-30,Thessaloniki,40.643609999999995,22.93086,346502.0,shop_4,lemon-boost,plastic-1.5lt,1500.0,2.24,18083.0,0.0014933333333333335,40505.920000000006,0.11689952727545586
2012-09-30,Thessaloniki,40.643609999999995,22.93086,346502.0,shop_4,lemon-boost,can-330ml,330.0,0.54,26561.0,0.0016363636363636365,14342.94,0.04139352731008768
2012-09-30,Athens,37.96245,23.687079999999998,672130.0,shop_3,kinder-cola,glass-500ml,500.0,1.36,9964.0,0.00272,13551.04,0.020161337836430454
2012-09-30,Athens,37.96245,23.687079999999998,672130.0,shop_3,kinder-cola,can-330ml,330.0,0.77,14054.0,0.0023333333333333335,10821.58,0.016100427000729025
2012-09-30,Athens,37.96245,23.687079999999998,672130.0,shop_3,adult-cola,glass-500ml,500.0,1.18,14567.0,0.0023599999999999997,17189.059999999998,0.025574010980018744
2012-09-30,Athens,37.96245,23.687079999999998,672130.0,shop_3,adult-cola,plastic-1.5lt,1500.0,3.34,7419.0,0.0022266666666666667,24779.46,0.03686706440718313
2012-09-30,Athens,37.96245,23.687079999999998,672130.0,shop_3,adult-cola,can-330ml,330.0,0.98,7251.0,0.00296969696969697,7105.98,0.010572329757636171
2012-09-30,Athens,37.96245,23.687079999999998,672130.0,shop_3,orange-power,glass-500ml,500.0,0.87,22821.0,0.00174,19854.27,0.029539330189100325
2012-09-30,Athens,37.96245,23.687079999999998,672130.0,shop_3,orange-power,plastic-1.5lt,1500.0,1.38,22176.0,0.0009199999999999999,30602.879999999997,0.04553119188252272
2012-09-30,Athens,37.96245,23.687079999999998,672130.0,shop_3,orange-power,can-330ml,330.0,0.39,45196.0,0.0011818181818181819,17626.440000000002,0.026224748188594472
2012-09-30,Athens,37.96245,23.687079999999998,672130.0,shop_3,gazoza,glass-500ml,500.0,0.56,35479.0,0.0011200000000000001,19868.24,0.029560114858732688
2012-09-30,Athens,37.96245,23.687079999999998,672130.0,shop_3,gazoza,plastic-1.5lt,1500.0,0.35,41312.0,0.00023333333333333333,14459.199999999999,0.021512505021350034
2012-09-30,Athens,37.96245,23.687079999999998,672130.0,shop_3,lemon-boost,glass-500ml,500.0,0.9,19198.0,0.0018,17278.2,0.02570663413327779
2012-09-30,Athens,37.96245,23.687079999999998,672130.0,shop_3,lemon-boost,can-330ml,330.0,0.58,16294.0,0.0017575757575757575,9450.519999999999,0.014060553761921056
2012-09-30,Larisa,39.63689,22.41761,137540.0,shop_5,kinder-cola,glass-500ml,500.0,1.4,9632.0,0.0028,13484.8,0.098042751199651
2012-09-30,Larisa,39.63689,22.41761,137540.0,shop_5,kinder-cola,plastic-1.5lt,1500.0,3.86,6799.0,0.0025733333333333333,26244.14,0.1908109640831758
2012-09-30,Larisa,39.63689,22.41761,137540.0,shop_5,kinder-cola,can-330ml,330.0,1.01,7791.0,0.0030606060606060605,7868.91,0.05721179293296495
2012-09-30,Larisa,39.63689,22.41761,137540.0,shop_5,adult-cola,can-330ml,330.0,0.63,21386.0,0.0019090909090909091,13473.18,0.09795826668605497
2012-09-30,Larisa,39.63689,22.41761,137540.0,shop_5,orange-power,glass-500ml,500.0,0.62,41586.0,0.00124,25783.32,0.18746052057583248
2012-09-30,Larisa,39.63689,22.41761,137540.0,shop_5,orange-power,plastic-1.5lt,1500.0,2.06,15531.0,0.0013733333333333334,31993.86,0.23261494837865349
2012-09-30,Larisa,39.63689,22.41761,137540.0,shop_5,gazoza,plastic-1.5lt,1500.0,0.74,35265.0,0.0004933333333333334,26096.1,0.18973462265522756
